"","Biennium","BillId","BillNumber"
"5737","2017-18","HB 1028","1028"
"5738","2017-18","HB 1029","1029"
"5739","2017-18","HB 1030","1030"
"5740","2017-18","EHB 1031","1031"
"5741","2017-18","EHB 1032","1032"
"5742","2017-18","HB 1033","1033"
"5743","2017-18","HB 1034","1034"
"5744","2017-18","HB 1035","1035"
"5745","2017-18","HB 1036","1036"
"5746","2017-18","SHB 1036","1036"
"5747","2017-18","HB 1037","1037"
"5748","2017-18","SHB 1037","1037"
"5749","2017-18","HB 1038","1038"
"5750","2017-18","SHB 1038","1038"
"5751","2017-18","HB 1039","1039"
"5752","2017-18","SHB 1039","1039"
"5753","2017-18","HB 1040","1040"
"5754","2017-18","HB 1041","1041"
"5755","2017-18","HB 1042","1042"
"5756","2017-18","HB 1043","1043"
"5757","2017-18","SHB 1043","1043"
"5758","2017-18","HB 1044","1044"
"5759","2017-18","HB 1045","1045"
"5760","2017-18","SHB 1045","1045"
"5761","2017-18","HB 1046","1046"
"5762","2017-18","ESHB 1046","1046"
"5763","2017-18","HB 1047","1047"
"5764","2017-18","ESHB 1047","1047"
"5765","2017-18","HB 1048","1048"
"5766","2017-18","SHB 1048","1048"
"5767","2017-18","HB 1049","1049"
"5768","2017-18","HB 1050","1050"
"5769","2017-18","HB 1051","1051"
"5770","2017-18","HB 1052","1052"
"5771","2017-18","HB 1053","1053"
"5772","2017-18","HB 1054","1054"
"5773","2017-18","SHB 1054","1054"
"5774","2017-18","HB 1055","1055"
"5775","2017-18","SHB 1055","1055"
"5776","2017-18","HB 1056","1056"
"5777","2017-18","HB 1057","1057"
"5778","2017-18","SHB 1057","1057"
"5779","2017-18","HB 1058","1058"
"5780","2017-18","HB 1059","1059"
"5781","2017-18","SHB 1059","1059"
"5782","2017-18","HB 1060","1060"
"5783","2017-18","SHB 1060","1060"
"5784","2017-18","HB 1061","1061"
"5785","2017-18","HB 1062","1062"
"5786","2017-18","HB 1063","1063"
"5787","2017-18","HB 1064","1064"
"5788","2017-18","HB 1065","1065"
"5789","2017-18","SHB 1065","1065"
"5790","2017-18","HB 1066","1066"
"5791","2017-18","HB 1067","1067"
"5792","2017-18","SHB 1067","1067"
"5793","2017-18","HB 1068","1068"
"5794","2017-18","HB 1069","1069"
"5795","2017-18","HB 1070","1070"
"5796","2017-18","SHB 1070","1070"
"5797","2017-18","HB 1071","1071"
"5798","2017-18","HB 1072","1072"
"5799","2017-18","HB 1073","1073"
"5800","2017-18","HB 1074","1074"
"5801","2017-18","HB 1075","1075"
"5802","2017-18","ESHB 1075","1075"
"5803","2017-18","HB 1076","1076"
"5804","2017-18","SHB 1076","1076"
"5805","2017-18","2SHB 1076","1076"
"5806","2017-18","HB 1077","1077"
"5807","2017-18","EHB 1078","1078"
"5808","2017-18","HB 1079","1079"
"5809","2017-18","SHB 1079","1079"
"5810","2017-18","HB 1080","1080"
"5811","2017-18","SHB 1080","1080"
"5812","2017-18","EHB 1081","1081"
"5813","2017-18","HB 1082","1082"
"5814","2017-18","HB 1083","1083"
"5815","2017-18","HB 1084","1084"
"5816","2017-18","HB 1085","1085"
"5817","2017-18","HB 1086","1086"
"5818","2017-18","SHB 1086","1086"
"5819","2017-18","HB 1087","1087"
"5820","2017-18","HB 1088","1088"
"5821","2017-18","HB 1089","1089"
"5822","2017-18","HB 1090","1090"
"5823","2017-18","HB 1091","1091"
"5824","2017-18","HB 1092","1092"
"5825","2017-18","HB 1093","1093"
"5826","2017-18","HB 1094","1094"
"5827","2017-18","HB 1095","1095"
"5828","2017-18","HB 1096","1096"
"5829","2017-18","HB 1097","1097"
"5830","2017-18","ESHB 1097","1097"
"5831","2017-18","HB 1098","1098"
"5832","2017-18","HB 1099","1099"
"5833","2017-18","SHB 1099","1099"
"5834","2017-18","HB 1100","1100"
"5835","2017-18","SHB 1100","1100"
"5836","2017-18","HB 1101","1101"
"5837","2017-18","HB 1102","1102"
"5838","2017-18","HB 1103","1103"
"5839","2017-18","HB 1104","1104"
"5840","2017-18","HB 1105","1105"
"5841","2017-18","ESHB 1105","1105"
"5842","2017-18","HB 1106","1106"
"5843","2017-18","HB 1107","1107"
"5844","2017-18","HB 1108","1108"
"5845","2017-18","HB 1109","1109"
"5846","2017-18","ESHB 1109","1109"
"5847","2017-18","HB 1110","1110"
"5848","2017-18","HB 1111","1111"
"5849","2017-18","SHB 1111","1111"
"5850","2017-18","HB 1112","1112"
"5851","2017-18","SHB 1112","1112"
"5852","2017-18","HB 1113","1113"
"5853","2017-18","SHB 1113","1113"
"5854","2017-18","HB 1114","1114"
"5855","2017-18","HB 1115","1115"
"5856","2017-18","ESHB 1115","1115"
"5857","2017-18","HB 1116","1116"
"5858","2017-18","SHB 1116","1116"
"5859","2017-18","HB 1117","1117"
"5860","2017-18","HB 1118","1118"
"5861","2017-18","HB 1119","1119"
"5862","2017-18","HB 1120","1120"
"5863","2017-18","SHB 1120","1120"
"5864","2017-18","2SHB 1120","1120"
"5865","2017-18","HB 1121","1121"
"5866","2017-18","SHB 1121","1121"
"5867","2017-18","HB 1122","1122"
"5868","2017-18","SHB 1122","1122"
"5869","2017-18","HB 1123","1123"
"5870","2017-18","SHB 1123","1123"
"5871","2017-18","HB 1124","1124"
"5872","2017-18","HB 1125","1125"
"5873","2017-18","HB 1126","1126"
"5874","2017-18","SHB 1126","1126"
"5875","2017-18","HB 1127","1127"
"5876","2017-18","EHB 1128","1128"
"5877","2017-18","HB 1129","1129"
"5878","2017-18","SHB 1129","1129"
"5879","2017-18","HB 1130","1130"
"5880","2017-18","SHB 1130","1130"
"5881","2017-18","HB 1131","1131"
"5882","2017-18","HB 1132","1132"
"5883","2017-18","HB 1133","1133"
"5884","2017-18","HB 1134","1134"
"5885","2017-18","HB 1135","1135"
"5886","2017-18","HB 1136","1136"
"5887","2017-18","ESHB 1136","1136"
"5888","2017-18","HB 1137","1137"
"5889","2017-18","HB 1138","1138"
"5890","2017-18","HB 1139","1139"
"5891","2017-18","HB 1140","1140"
"5892","2017-18","HB 1141","1141"
"5893","2017-18","HB 1142","1142"
"5894","2017-18","HB 1143","1143"
"5895","2017-18","HB 1144","1144"
"5896","2017-18","SHB 1144","1144"
"5897","2017-18","2SHB 1144","1144"
"5898","2017-18","HB 1145","1145"
"5899","2017-18","HB 1146","1146"
"5900","2017-18","HB 1147","1147"
"5901","2017-18","SHB 1147","1147"
"5902","2017-18","HB 1148","1148"
"5903","2017-18","HB 1149","1149"
"5904","2017-18","SHB 1149","1149"
"5905","2017-18","HB 1150","1150"
"5906","2017-18","HB 1151","1151"
"5907","2017-18","HB 1152","1152"
"5908","2017-18","SHB 1152","1152"
"5909","2017-18","HB 1153","1153"
"5910","2017-18","ESHB 1153","1153"
"5911","2017-18","HB 1154","1154"
"5912","2017-18","HB 1155","1155"
"5913","2017-18","ESHB 1155","1155"
"5914","2017-18","HB 1156","1156"
"5915","2017-18","HB 1157","1157"
"5916","2017-18","HB 1158","1158"
"5917","2017-18","HB 1159","1159"
"5918","2017-18","HB 1160","1160"
"5919","2017-18","SHB 1160","1160"
"5920","2017-18","HB 1161","1161"
"5921","2017-18","HB 1162","1162"
"5922","2017-18","HB 1163","1163"
"5923","2017-18","SHB 1163","1163"
"5924","2017-18","E2SHB 1163","1163"
"5925","2017-18","HB 1164","1164"
"5926","2017-18","HB 1165","1165"
"5927","2017-18","HB 1166","1166"
"5928","2017-18","HB 1167","1167"
"5929","2017-18","HB 1168","1168"
"5930","2017-18","SHB 1168","1168"
"5931","2017-18","2SHB 1168","1168"
"5932","2017-18","HB 1169","1169"
"5933","2017-18","SHB 1169","1169"
"5934","2017-18","2SHB 1169","1169"
"5935","2017-18","HB 1170","1170"
"5936","2017-18","SHB 1170","1170"
"5937","2017-18","2SHB 1170","1170"
"5938","2017-18","HB 1171","1171"
"5939","2017-18","SHB 1171","1171"
"5940","2017-18","HB 1172","1172"
"5941","2017-18","SHB 1172","1172"
"5942","2017-18","HB 1173","1173"
"5943","2017-18","HB 1174","1174"
"5944","2017-18","HB 1175","1175"
"5945","2017-18","SHB 1175","1175"
"5946","2017-18","HB 1176","1176"
"5947","2017-18","SHB 1176","1176"
"5948","2017-18","HB 1177","1177"
"5949","2017-18","HB 1178","1178"
"5950","2017-18","HB 1179","1179"
"5951","2017-18","HB 1180","1180"
"5952","2017-18","HB 1181","1181"
"5953","2017-18","HB 1182","1182"
"5954","2017-18","HB 1183","1183"
"5955","2017-18","SHB 1183","1183"
"5956","2017-18","HB 1184","1184"
"5957","2017-18","SHB 1184","1184"
"5958","2017-18","HB 1185","1185"
"5959","2017-18","HB 1186","1186"
"5960","2017-18","SHB 1186","1186"
"5961","2017-18","HB 1187","1187"
"5962","2017-18","EHB 1188","1188"
"5963","2017-18","HB 1189","1189"
"5964","2017-18","SHB 1189","1189"
"5965","2017-18","HB 1190","1190"
"5966","2017-18","HB 1191","1191"
"5967","2017-18","HB 1192","1192"
"5968","2017-18","HB 1193","1193"
"5969","2017-18","HB 1194","1194"
"5970","2017-18","ESHB 1194","1194"
"5971","2017-18","HB 1195","1195"
"5972","2017-18","HB 1196","1196"
"5973","2017-18","ESHB 1196","1196"
"5974","2017-18","HB 1197","1197"
"5975","2017-18","HB 1198","1198"
"5976","2017-18","HB 1199","1199"
"5977","2017-18","SHB 1199","1199"
"5978","2017-18","HB 1200","1200"
"5979","2017-18","SHB 1200","1200"
"5980","2017-18","EHB 1201","1201"
"5981","2017-18","HB 1202","1202"
"5982","2017-18","HB 1203","1203"
"5983","2017-18","HB 1204","1204"
"5984","2017-18","HB 1205","1205"
"5985","2017-18","HB 1206","1206"
"5986","2017-18","HB 1207","1207"
"5987","2017-18","HB 1208","1208"
"5988","2017-18","HB 1209","1209"
"5989","2017-18","SHB 1209","1209"
"5990","2017-18","HB 1210","1210"
"5991","2017-18","HB 1211","1211"
"5992","2017-18","HB 1212","1212"
"5993","2017-18","SHB 1212","1212"
"5994","2017-18","HB 1213","1213"
"5995","2017-18","SHB 1213","1213"
"5996","2017-18","HB 1214","1214"
"5997","2017-18","HB 1215","1215"
"5998","2017-18","HB 1216","1216"
"5999","2017-18","HB 1217","1217"
"6000","2017-18","HB 1218","1218"
"6001","2017-18","SHB 1218","1218"
"6002","2017-18","HB 1219","1219"
"6003","2017-18","SHB 1219","1219"
"6004","2017-18","HB 1220","1220"
"6005","2017-18","HB 1221","1221"
"6006","2017-18","HB 1222","1222"
"6007","2017-18","HB 1223","1223"
"6008","2017-18","HB 1224","1224"
"6009","2017-18","HB 1225","1225"
"6010","2017-18","SHB 1225","1225"
"6011","2017-18","HB 1226","1226"
"6012","2017-18","HB 1227","1227"
"6013","2017-18","HB 1228","1228"
"6014","2017-18","HB 1229","1229"
"6015","2017-18","HB 1230","1230"
"6016","2017-18","HB 1231","1231"
"6017","2017-18","HB 1232","1232"
"6018","2017-18","SHB 1232","1232"
"6019","2017-18","HB 1233","1233"
"6020","2017-18","HB 1234","1234"
"6021","2017-18","SHB 1234","1234"
"6022","2017-18","HB 1235","1235"
"6023","2017-18","SHB 1235","1235"
"6024","2017-18","HB 1236","1236"
"6025","2017-18","EHB 1237","1237"
"6026","2017-18","HB 1238","1238"
"6027","2017-18","SHB 1238","1238"
"6028","2017-18","HB 1239","1239"
"6029","2017-18","ESHB 1239","1239"
"6030","2017-18","HB 1240","1240"
"6031","2017-18","HB 1241","1241"
"6032","2017-18","HB 1242","1242"
"6033","2017-18","HB 1243","1243"
"6034","2017-18","HB 1244","1244"
"6035","2017-18","HB 1245","1245"
"6036","2017-18","HB 1246","1246"
"6037","2017-18","HB 1247","1247"
"6038","2017-18","SHB 1247","1247"
"6039","2017-18","EHB 1248","1248"
"6040","2017-18","HB 1249","1249"
"6041","2017-18","HB 1250","1250"
"6042","2017-18","HB 1251","1251"
"6043","2017-18","SHB 1251","1251"
"6044","2017-18","HB 1252","1252"
"6045","2017-18","SHB 1252","1252"
"6046","2017-18","HB 1253","1253"
"6047","2017-18","HB 1254","1254"
"6048","2017-18","HB 1255","1255"
"6049","2017-18","HB 1256","1256"
"6050","2017-18","HB 1257","1257"
"6051","2017-18","SHB 1257","1257"
"6052","2017-18","HB 1258","1258"
"6053","2017-18","SHB 1258","1258"
"6054","2017-18","HB 1259","1259"
"6055","2017-18","HB 1260","1260"
"6056","2017-18","HB 1261","1261"
"6057","2017-18","HB 1262","1262"
"6058","2017-18","HB 1263","1263"
"6059","2017-18","HB 1264","1264"
"6060","2017-18","SHB 1264","1264"
"6061","2017-18","HB 1265","1265"
"6062","2017-18","HB 1266","1266"
"6063","2017-18","SHB 1266","1266"
"6064","2017-18","HB 1267","1267"
"6065","2017-18","HB 1268","1268"
"6066","2017-18","HB 1269","1269"
"6067","2017-18","HB 1270","1270"
"6068","2017-18","HB 1271","1271"
"6069","2017-18","HB 1272","1272"
"6070","2017-18","SHB 1272","1272"
"6071","2017-18","HB 1273","1273"
"6072","2017-18","SHB 1273","1273"
"6073","2017-18","HB 1274","1274"
"6074","2017-18","HB 1275","1275"
"6075","2017-18","SHB 1275","1275"
"6076","2017-18","HB 1276","1276"
"6077","2017-18","HB 1277","1277"
"6078","2017-18","HB 1278","1278"
"6079","2017-18","HB 1279","1279"
"6080","2017-18","SHB 1279","1279"
"6081","2017-18","HB 1280","1280"
"6082","2017-18","SHB 1280","1280"
"6083","2017-18","2SHB 1280","1280"
"6084","2017-18","HB 1281","1281"
"6085","2017-18","HB 1282","1282"
"6086","2017-18","HB 1283","1283"
"6087","2017-18","HB 1284","1284"
"6088","2017-18","HB 1285","1285"
"6089","2017-18","HB 1286","1286"
"6090","2017-18","HB 1287","1287"
"6091","2017-18","HB 1288","1288"
"6092","2017-18","HB 1289","1289"
"6093","2017-18","ESHB 1289","1289"
"6094","2017-18","HB 1290","1290"
"6095","2017-18","HB 1291","1291"
"6096","2017-18","SHB 1291","1291"
"6097","2017-18","HB 1292","1292"
"6098","2017-18","HB 1293","1293"
"6099","2017-18","SHB 1293","1293"
"6100","2017-18","HB 1294","1294"
"6101","2017-18","HB 1295","1295"
"6102","2017-18","HB 1296","1296"
"6103","2017-18","ESHB 1296","1296"
"6104","2017-18","HB 1297","1297"
"6105","2017-18","HB 1298","1298"
"6106","2017-18","SHB 1298","1298"
"6107","2017-18","HB 1299","1299"
"6108","2017-18","SHB 1299","1299"
"6109","2017-18","HB 1300","1300"
"6110","2017-18","SHB 1300","1300"
"6111","2017-18","HB 1301","1301"
"6112","2017-18","HB 1302","1302"
"6113","2017-18","HB 1303","1303"
"6114","2017-18","SHB 1303","1303"
"6115","2017-18","HB 1304","1304"
"6116","2017-18","SHB 1304","1304"
"6117","2017-18","HB 1305","1305"
"6118","2017-18","SHB 1305","1305"
"6119","2017-18","HB 1306","1306"
"6120","2017-18","HB 1307","1307"
"6121","2017-18","HB 1308","1308"
"6122","2017-18","EHB 1309","1309"
"6123","2017-18","HB 1310","1310"
"6124","2017-18","HB 1311","1311"
"6125","2017-18","HB 1312","1312"
"6126","2017-18","HB 1313","1313"
"6127","2017-18","HB 1314","1314"
"6128","2017-18","SHB 1314","1314"
"6129","2017-18","HB 1315","1315"
"6130","2017-18","SHB 1315","1315"
"6131","2017-18","HB 1316","1316"
"6132","2017-18","2ESHB 1316","1316"
"6133","2017-18","HB 1317","1317"
"6134","2017-18","SHB 1317","1317"
"6135","2017-18","HB 1318","1318"
"6136","2017-18","HB 1319","1319"
"6137","2017-18","ESHB 1319","1319"
"6138","2017-18","HB 1320","1320"
"6139","2017-18","SHB 1320","1320"
"6140","2017-18","HB 1321","1321"
"6141","2017-18","SHB 1321","1321"
"6142","2017-18","EHB 1322","1322"
"6143","2017-18","HB 1323","1323"
"6144","2017-18","ESHB 1323","1323"
"6145","2017-18","HB 1324","1324"
"6146","2017-18","HB 1325","1325"
"6147","2017-18","SHB 1325","1325"
"6148","2017-18","HB 1326","1326"
"6149","2017-18","HB 1327","1327"
"6150","2017-18","HB 1328","1328"
"6151","2017-18","HB 1329","1329"
"6152","2017-18","HB 1330","1330"
"6153","2017-18","SHB 1330","1330"
"6154","2017-18","HB 1331","1331"
"6155","2017-18","SHB 1331","1331"
"6156","2017-18","HB 1332","1332"
"6157","2017-18","SHB 1332","1332"
"6158","2017-18","HB 1333","1333"
"6159","2017-18","ESHB 1333","1333"
"6160","2017-18","HB 1334","1334"
"6161","2017-18","HB 1335","1335"
"6162","2017-18","HB 1336","1336"
"6163","2017-18","HB 1337","1337"
"6164","2017-18","HB 1338","1338"
"6165","2017-18","SHB 1338","1338"
"6166","2017-18","2SHB 1338","1338"
"6167","2017-18","HB 1339","1339"
"6168","2017-18","ESHB 1339","1339"
"6169","2017-18","HB 1340","1340"
"6170","2017-18","2ESHB 1340","1340"
"6171","2017-18","HB 1341","1341"
"6172","2017-18","SHB 1341","1341"
"6173","2017-18","E2SHB 1341","1341"
"6174","2017-18","HB 1342","1342"
"6175","2017-18","HB 1343","1343"
"6176","2017-18","HB 1344","1344"
"6177","2017-18","SHB 1344","1344"
"6178","2017-18","HB 1345","1345"
"6179","2017-18","HB 1346","1346"
"6180","2017-18","SHB 1346","1346"
"6181","2017-18","HB 1347","1347"
"6182","2017-18","SHB 1347","1347"
"6183","2017-18","HB 1348","1348"
"6184","2017-18","HB 1349","1349"
"6185","2017-18","HB 1350","1350"
"6186","2017-18","HB 1351","1351"
"6187","2017-18","SHB 1351","1351"
"6188","2017-18","E2SHB 1351","1351"
"6189","2017-18","HB 1352","1352"
"6190","2017-18","HB 1353","1353"
"6191","2017-18","SHB 1353","1353"
"6192","2017-18","HB 1354","1354"
"6193","2017-18","HB 1355","1355"
"6194","2017-18","SHB 1355","1355"
"6195","2017-18","HB 1356","1356"
"6196","2017-18","HB 1357","1357"
"6197","2017-18","SHB 1357","1357"
"6198","2017-18","2SHB 1357","1357"
"6199","2017-18","HB 1358","1358"
"6200","2017-18","SHB 1358","1358"
"6201","2017-18","E2SHB 1358","1358"
"6202","2017-18","HB 1359","1359"
"6203","2017-18","ESHB 1359","1359"
"6204","2017-18","HB 1360","1360"
"6205","2017-18","HB 1361","1361"
"6206","2017-18","HB 1362","1362"
"6207","2017-18","HB 1363","1363"
"6208","2017-18","HB 1364","1364"
"6209","2017-18","SHB 1364","1364"
"6210","2017-18","HB 1365","1365"
"6211","2017-18","SHB 1365","1365"
"6212","2017-18","HB 1366","1366"
"6213","2017-18","SHB 1366","1366"
"6214","2017-18","2SHB 1366","1366"
"6215","2017-18","HB 1367","1367"
"6216","2017-18","HB 1368","1368"
"6217","2017-18","HB 1369","1369"
"6218","2017-18","SHB 1369","1369"
"6219","2017-18","HB 1370","1370"
"6220","2017-18","HB 1371","1371"
"6221","2017-18","ESHB 1371","1371"
"6222","2017-18","HB 1372","1372"
"6223","2017-18","HB 1373","1373"
"6224","2017-18","HB 1374","1374"
"6225","2017-18","HB 1375","1375"
"6226","2017-18","SHB 1375","1375"
"6227","2017-18","E2SHB 1375","1375"
"6228","2017-18","HB 1376","1376"
"6229","2017-18","SHB 1376","1376"
"6230","2017-18","HB 1377","1377"
"6231","2017-18","SHB 1377","1377"
"6232","2017-18","EHB 1378","1378"
"6233","2017-18","HB 1379","1379"
"6234","2017-18","SHB 1379","1379"
"6235","2017-18","HB 1380","1380"
"6236","2017-18","HB 1381","1381"
"6237","2017-18","HB 1382","1382"
"6238","2017-18","HB 1383","1383"
"6239","2017-18","HB 1384","1384"
"6240","2017-18","SHB 1384","1384"
"6241","2017-18","HB 1385","1385"
"6242","2017-18","HB 1386","1386"
"6243","2017-18","HB 1387","1387"
"6244","2017-18","HB 1388","1388"
"6245","2017-18","2ESHB 1388","1388"
"6246","2017-18","HB 1389","1389"
"6247","2017-18","SHB 1389","1389"
"6248","2017-18","HB 1390","1390"
"6249","2017-18","HB 1391","1391"
"6250","2017-18","SHB 1391","1391"
"6251","2017-18","HB 1392","1392"
"6252","2017-18","HB 1393","1393"
"6253","2017-18","HB 1394","1394"
"6254","2017-18","HB 1395","1395"
"6255","2017-18","HB 1396","1396"
"6256","2017-18","HB 1397","1397"
"6257","2017-18","HB 1398","1398"
"6258","2017-18","HB 1399","1399"
"6259","2017-18","SHB 1399","1399"
"6260","2017-18","HB 1400","1400"
"6261","2017-18","HB 1401","1401"
"6262","2017-18","HB 1402","1402"
"6263","2017-18","SHB 1402","1402"
"6264","2017-18","2SHB 1402","1402"
"6265","2017-18","HB 1403","1403"
"6266","2017-18","SHB 1403","1403"
"6267","2017-18","HB 1404","1404"
"6268","2017-18","SHB 1404","1404"
"6269","2017-18","HB 1405","1405"
"6270","2017-18","SHB 1405","1405"
"6271","2017-18","HB 1406","1406"
"6272","2017-18","HB 1407","1407"
"6273","2017-18","HB 1408","1408"
"6274","2017-18","HB 1409","1409"
"6275","2017-18","HB 1410","1410"
"6276","2017-18","HB 1411","1411"
"6277","2017-18","SHB 1411","1411"
"6278","2017-18","HB 1412","1412"
"6279","2017-18","HB 1413","1413"
"6280","2017-18","SHB 1413","1413"
"6281","2017-18","HB 1414","1414"
"6282","2017-18","SHB 1414","1414"
"6283","2017-18","HB 1415","1415"
"6284","2017-18","HB 1416","1416"
"6285","2017-18","HB 1417","1417"
"6286","2017-18","SHB 1417","1417"
"6287","2017-18","HB 1418","1418"
"6288","2017-18","SHB 1418","1418"
"6289","2017-18","HB 1419","1419"
"6290","2017-18","HB 1420","1420"
"6291","2017-18","SHB 1420","1420"
"6292","2017-18","HB 1421","1421"
"6293","2017-18","ESHB 1421","1421"
"6294","2017-18","HB 1422","1422"
"6295","2017-18","SHB 1422","1422"
"6296","2017-18","HB 1423","1423"
"6297","2017-18","HB 1424","1424"
"6298","2017-18","HB 1425","1425"
"6299","2017-18","SHB 1425","1425"
"6300","2017-18","HB 1426","1426"
"6301","2017-18","SHB 1426","1426"
"6302","2017-18","E2SHB 1426","1426"
"6303","2017-18","HB 1427","1427"
"6304","2017-18","ESHB 1427","1427"
"6305","2017-18","HB 1428","1428"
"6306","2017-18","SHB 1428","1428"
"6307","2017-18","HB 1429","1429"
"6308","2017-18","SHB 1429","1429"
"6309","2017-18","HB 1430","1430"
"6310","2017-18","HB 1431","1431"
"6311","2017-18","ESHB 1431","1431"
"6312","2017-18","HB 1432","1432"
"6313","2017-18","ESHB 1432","1432"
"6314","2017-18","HB 1433","1433"
"6315","2017-18","SHB 1433","1433"
"6316","2017-18","HB 1434","1434"
"6317","2017-18","ESHB 1434","1434"
"6318","2017-18","HB 1435","1435"
"6319","2017-18","HB 1436","1436"
"6320","2017-18","HB 1437","1437"
"6321","2017-18","HB 1438","1438"
"6322","2017-18","HB 1439","1439"
"6323","2017-18","SHB 1439","1439"
"6324","2017-18","E2SHB 1439","1439"
"6325","2017-18","HB 1440","1440"
"6326","2017-18","SHB 1440","1440"
"6327","2017-18","E2SHB 1440","1440"
"6328","2017-18","HB 1441","1441"
"6329","2017-18","HB 1442","1442"
"6330","2017-18","HB 1443","1443"
"6331","2017-18","HB 1444","1444"
"6332","2017-18","SHB 1444","1444"
"6333","2017-18","HB 1445","1445"
"6334","2017-18","SHB 1445","1445"
"6335","2017-18","HB 1446","1446"
"6336","2017-18","SHB 1446","1446"
"6337","2017-18","HB 1447","1447"
"6338","2017-18","HB 1448","1448"
"6339","2017-18","HB 1449","1449"
"6340","2017-18","EHB 1450","1450"
"6341","2017-18","HB 1451","1451"
"6342","2017-18","HB 1452","1452"
"6343","2017-18","SHB 1452","1452"
"6344","2017-18","HB 1453","1453"
"6345","2017-18","HB 1454","1454"
"6346","2017-18","HB 1455","1455"
"6347","2017-18","HB 1456","1456"
"6348","2017-18","SHB 1456","1456"
"6349","2017-18","HB 1457","1457"
"6350","2017-18","HB 1458","1458"
"6351","2017-18","HB 1459","1459"
"6352","2017-18","SHB 1459","1459"
"6353","2017-18","HB 1460","1460"
"6354","2017-18","HB 1461","1461"
"6355","2017-18","HB 1462","1462"
"6356","2017-18","SHB 1462","1462"
"6357","2017-18","HB 1463","1463"
"6358","2017-18","HB 1464","1464"
"6359","2017-18","SHB 1464","1464"
"6360","2017-18","HB 1465","1465"
"6361","2017-18","ESHB 1465","1465"
"6362","2017-18","HB 1466","1466"
"6363","2017-18","SHB 1466","1466"
"6364","2017-18","HB 1467","1467"
"6365","2017-18","SHB 1467","1467"
"6366","2017-18","HB 1468","1468"
"6367","2017-18","HB 1469","1469"
"6368","2017-18","HB 1470","1470"
"6369","2017-18","HB 1471","1471"
"6370","2017-18","HB 1472","1472"
"6371","2017-18","SHB 1472","1472"
"6372","2017-18","HB 1473","1473"
"6373","2017-18","HB 1474","1474"
"6374","2017-18","HB 1475","1475"
"6375","2017-18","EHB 1476","1476"
"6376","2017-18","HB 1477","1477"
"6377","2017-18","SHB 1477","1477"
"6378","2017-18","HB 1478","1478"
"6379","2017-18","HB 1479","1479"
"6380","2017-18","EHB 1480","1480"
"6381","2017-18","HB 1481","1481"
"6382","2017-18","ESHB 1481","1481"
"6383","2017-18","HB 1482","1482"
"6384","2017-18","SHB 1482","1482"
"6385","2017-18","E2SHB 1482","1482"
"6386","2017-18","HB 1483","1483"
"6387","2017-18","HB 1484","1484"
"6388","2017-18","HB 1485","1485"
"6389","2017-18","HB 1486","1486"
"6390","2017-18","SHB 1486","1486"
"6391","2017-18","HB 1487","1487"
"6392","2017-18","HB 1488","1488"
"6393","2017-18","SHB 1488","1488"
"6394","2017-18","2SHB 1488","1488"
"6395","2017-18","HB 1489","1489"
"6396","2017-18","ESHB 1489","1489"
"6397","2017-18","HB 1490","1490"
"6398","2017-18","SHB 1490","1490"
"6399","2017-18","HB 1491","1491"
"6400","2017-18","SHB 1491","1491"
"6401","2017-18","HB 1492","1492"
"6402","2017-18","HB 1493","1493"
"6403","2017-18","ESHB 1493","1493"
"6404","2017-18","HB 1494","1494"
"6405","2017-18","HB 1495","1495"
"6406","2017-18","SHB 1495","1495"
"6407","2017-18","E2SHB 1495","1495"
"6408","2017-18","HB 1496","1496"
"6409","2017-18","HB 1497","1497"
"6410","2017-18","HB 1498","1498"
"6411","2017-18","HB 1499","1499"
"6412","2017-18","HB 1500","1500"
"6413","2017-18","HB 1501","1501"
"6414","2017-18","SHB 1501","1501"
"6415","2017-18","HB 1502","1502"
"6416","2017-18","SHB 1502","1502"
"6417","2017-18","HB 1503","1503"
"6418","2017-18","ESHB 1503","1503"
"6419","2017-18","HB 1504","1504"
"6420","2017-18","ESHB 1504","1504"
"6421","2017-18","HB 1505","1505"
"6422","2017-18","EHB 1506","1506"
"6423","2017-18","SHB 1506","1506"
"6424","2017-18","EHB 1507","1507"
"6425","2017-18","HB 1508","1508"
"6426","2017-18","2ESHB 1508","1508"
"6427","2017-18","HB 1509","1509"
"6428","2017-18","HB 1510","1510"
"6429","2017-18","HB 1511","1511"
"6430","2017-18","SHB 1511","1511"
"6431","2017-18","HB 1512","1512"
"6432","2017-18","SHB 1512","1512"
"6433","2017-18","E2SHB 1512","1512"
"6434","2017-18","HB 1513","1513"
"6435","2017-18","ESHB 1513","1513"
"6436","2017-18","HB 1514","1514"
"6437","2017-18","ESHB 1514","1514"
"6438","2017-18","HB 1515","1515"
"6439","2017-18","SHB 1515","1515"
"6440","2017-18","HB 1516","1516"
"6441","2017-18","SHB 1516","1516"
"6442","2017-18","HB 1517","1517"
"6443","2017-18","HB 1518","1518"
"6444","2017-18","SHB 1518","1518"
"6445","2017-18","HB 1519","1519"
"6446","2017-18","HB 1520","1520"
"6447","2017-18","SHB 1520","1520"
"6448","2017-18","HB 1521","1521"
"6449","2017-18","SHB 1521","1521"
"6450","2017-18","HB 1522","1522"
"6451","2017-18","HB 1523","1523"
"6452","2017-18","ESHB 1523","1523"
"6453","2017-18","HB 1524","1524"
"6454","2017-18","SHB 1524","1524"
"6455","2017-18","HB 1525","1525"
